date,state_name,vegetable_name,wholesale_price,retail_price,shoping_mall_price,unit,image
2024-06-01,delhi,Green Chilli,85,98 - 108,102 - 140,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-01,delhi,Beetroot,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-01,delhi,Potato,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-01,delhi,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-01,delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-01,delhi,Amla,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-01,delhi,Ash gourd,23,26 - 29,28 - 38,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-01,delhi,Baby Corn,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-01,delhi,Banana Flower,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-01,delhi,Capsicum,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-01,delhi,Bitter Gourd,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-01,delhi,Bottle Gourd,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-01,delhi,Butter Beans,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-01,delhi,Broad Beans,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-01,delhi,Cabbage,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-01,delhi,Carrot,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-01,delhi,Cauliflower,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-01,delhi,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-01,delhi,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-01,delhi,Colocasia Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-01,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-01,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-01,delhi,Corn,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-01,delhi,Cucumber,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-01,delhi,Curry Leaves,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-01,delhi,Dill Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-01,delhi,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-01,delhi,Brinjal,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-01,delhi,Brinjal (Big),30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-01,delhi,Elephant Yam,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-01,delhi,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-01,delhi,French Beans,184,212 - 234,221 - 304,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-01,delhi,Garlic,261,300 - 331,313 - 431,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-01,delhi,Ginger,134,154 - 170,161 - 221,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-01,delhi,Onion Green,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-01,delhi,Green Peas,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-01,delhi,Ivy Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-01,delhi,Lemon (Lime),102,117 - 130,122 - 168,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-01,delhi,Mango Raw,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-01,delhi,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-01,delhi,Mushroom,83,95 - 105,100 - 137,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-01,delhi,Mustard Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-01,delhi,Ladies Finger,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-01,delhi,Pumpkin,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-01,delhi,Radish,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-01,delhi,Ridge Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-01,delhi,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-01,delhi,Snake Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-01,delhi,Sorrel Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-01,delhi,Spinach,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-01,delhi,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-02,delhi,Onion Big,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-02,delhi,Onion Small,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-02,delhi,Tomato,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-02,delhi,Green Chilli,85,98 - 108,102 - 140,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-02,delhi,Beetroot,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-02,delhi,Potato,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-02,delhi,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-02,delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-02,delhi,Amla,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-02,delhi,Ash gourd,23,26 - 29,28 - 38,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-02,delhi,Baby Corn,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-02,delhi,Banana Flower,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-02,delhi,Capsicum,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-02,delhi,Bitter Gourd,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-02,delhi,Bottle Gourd,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-02,delhi,Butter Beans,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-02,delhi,Broad Beans,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-02,delhi,Cabbage,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-02,delhi,Carrot,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-02,delhi,Cauliflower,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-02,delhi,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-02,delhi,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-02,delhi,Colocasia Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-02,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-02,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-02,delhi,Corn,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-02,delhi,Cucumber,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-02,delhi,Curry Leaves,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-02,delhi,Dill Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-02,delhi,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-02,delhi,Brinjal,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-02,delhi,Brinjal (Big),30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-02,delhi,Elephant Yam,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-02,delhi,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-02,delhi,French Beans,184,212 - 234,221 - 304,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-02,delhi,Garlic,261,300 - 331,313 - 431,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-02,delhi,Ginger,134,154 - 170,161 - 221,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-02,delhi,Onion Green,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-02,delhi,Green Peas,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-02,delhi,Ivy Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-02,delhi,Lemon (Lime),102,117 - 130,122 - 168,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-02,delhi,Mango Raw,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-02,delhi,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-02,delhi,Mushroom,83,95 - 105,100 - 137,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-02,delhi,Mustard Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-02,delhi,Ladies Finger,47,54 - 60,56 - 78,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-02,delhi,Pumpkin,22,25 - 28,26 - 36,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-02,delhi,Radish,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-02,delhi,Ridge Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-02,delhi,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-02,delhi,Snake Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-02,delhi,Sorrel Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-02,delhi,Spinach,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-02,delhi,Sweet Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-03,delhi,Onion Big,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-03,delhi,Onion Small,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-03,delhi,Tomato,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-03,delhi,Green Chilli,85,98 - 108,102 - 140,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-03,delhi,Beetroot,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-03,delhi,Potato,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-03,delhi,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-03,delhi,Amaranth Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-03,delhi,Amla,70,81 - 89,84 - 116,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-03,delhi,Ash gourd,17,20 - 22,20 - 28,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-03,delhi,Baby Corn,63,72 - 80,76 - 104,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-03,delhi,Banana Flower,19,22 - 24,23 - 31,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-03,delhi,Capsicum,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-03,delhi,Bitter Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-03,delhi,Bottle Gourd,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-03,delhi,Butter Beans,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-03,delhi,Broad Beans,72,83 - 91,86 - 119,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-03,delhi,Cabbage,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-03,delhi,Carrot,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-03,delhi,Cauliflower,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-03,delhi,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-03,delhi,Coconut,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-03,delhi,Colocasia Leaves,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-03,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-03,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-03,delhi,Corn,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-03,delhi,Cucumber,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-03,delhi,Curry Leaves,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-03,delhi,Dill Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-03,delhi,Drumsticks,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-03,delhi,Brinjal,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-03,delhi,Brinjal (Big),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-03,delhi,Elephant Yam,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-03,delhi,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-03,delhi,French Beans,177,204 - 225,212 - 292,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-03,delhi,Garlic,266,306 - 338,319 - 439,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-03,delhi,Ginger,130,150 - 165,156 - 215,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-03,delhi,Onion Green,38,44 - 48,46 - 63,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-03,delhi,Green Peas,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-03,delhi,Ivy Gourd,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-03,delhi,Lemon (Lime),92,106 - 117,110 - 152,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-03,delhi,Mango Raw,28,32 - 36,34 - 46,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-03,delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-03,delhi,Mushroom,87,100 - 110,104 - 144,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-03,delhi,Mustard Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
